Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
TakeByteString/ExMemory 865/ExMemory 8192,1.7158636438162762e-6,1.6932606562674195e-6,1.7678553727417118e-6,1.0427119118141181e-7,5.175394303462857e-8,1.8441461244167447e-7
TakeByteString/ExMemory 865/ExMemory 16384,1.7002915318629543e-6,1.687829230283452e-6,1.7232667316775006e-6,5.440694602394248e-8,3.393529370627177e-8,8.810552885436699e-8
TakeByteString/ExMemory 865/ExMemory 32768,1.7426338257527434e-6,1.6854010584497724e-6,1.9598795013788373e-6,3.4959060374040046e-7,3.8630643378415806e-8,7.424791912662646e-7
TakeByteString/ExMemory 865/ExMemory 65536,1.7919755170958945e-6,1.7295359126559186e-6,2.0629144281631186e-6,3.8100258124513613e-7,1.1258678985125014e-7,8.460714812348468e-7
TakeByteString/ExMemory 865/ExMemory 131072,1.6916041487385564e-6,1.681003438854608e-6,1.7180307836019718e-6,4.928070100730135e-8,3.129431465601629e-8,8.762416948266274e-8
TakeByteString/ExMemory 1731/ExMemory 0,1.6898722565024384e-6,1.680109554602494e-6,1.713315421884128e-6,4.437985346504715e-8,3.175018502252245e-8,6.571181484159525e-8
TakeByteString/ExMemory 1731/ExMemory 0,1.777833816323404e-6,1.7148492014799845e-6,2.0023831973981402e-6,3.6818435489569395e-7,7.704956945273217e-8,7.739386984461218e-7
TakeByteString/ExMemory 1731/ExMemory 1,1.6917556992178067e-6,1.6808469919793862e-6,1.7153443644615191e-6,5.3387068315591594e-8,2.9082081891505504e-8,8.914426968534286e-8
TakeByteString/ExMemory 1731/ExMemory 2,1.7326175643018924e-6,1.7041359349241568e-6,1.784038544743944e-6,1.2843777537670875e-7,9.506617084757472e-8,1.6516157577765277e-7
TakeByteString/ExMemory 1731/ExMemory 4,1.698828123910143e-6,1.6844449923632813e-6,1.718255703259915e-6,5.5232834995015025e-8,3.5389136578294444e-8,7.801108924869872e-8
TakeByteString/ExMemory 1731/ExMemory 8,1.8454211966565227e-6,1.7871241806971753e-6,2.068674934924627e-6,3.4118240691364365e-7,1.4790374918920806e-7,6.675551633620862e-7
TakeByteString/ExMemory 1731/ExMemory 16,1.744724419733363e-6,1.6884210442478803e-6,2.012099589702246e-6,3.5292077299126694e-7,7.626669794752082e-8,7.928610004170467e-7
TakeByteString/ExMemory 1731/ExMemory 32,1.7515195933381528e-6,1.7166765393497818e-6,1.8002185810752363e-6,1.3900062473822545e-7,1.0663157864512998e-7,1.6975841207125833e-7
TakeByteString/ExMemory 1731/ExMemory 64,1.7251111058451643e-6,1.7018623552885342e-6,1.759013448363798e-6,1.0499102823530067e-7,7.475299736305666e-8,1.368714713869719e-7
TakeByteString/ExMemory 1731/ExMemory 128,1.7201617479204376e-6,1.6945241479720165e-6,1.7520671545782056e-6,9.921887889922383e-8,6.803306361248827e-8,1.2561695432165676e-7
TakeByteString/ExMemory 1731/ExMemory 256,1.6975706107879198e-6,1.6838392888281787e-6,1.7300834057521394e-6,7.044075412692423e-8,3.1805215636616263e-8,1.228209047965817e-7
TakeByteString/ExMemory 1731/ExMemory 512,1.7482244220824338e-6,1.6963850655219382e-6,1.94837284815064e-6,3.198122174109665e-7,6.184768273161719e-8,6.669343023051447e-7
TakeByteString/ExMemory 1731/ExMemory 1024,1.7101186939906475e-6,1.688101274031734e-6,1.7387308775423682e-6,8.159015846752589e-8,6.04244165991905e-8,1.0864961590842107e-7
TakeByteString/ExMemory 1731/ExMemory 2048,1.698664473590372e-6,1.6848765838649268e-6,1.7257519315860262e-6,6.506238071562471e-8,4.20503671950086e-8,1.0363686785672867e-7
TakeByteString/ExMemory 1731/ExMemory 4096,1.7390177833450116e-6,1.6886274514881976e-6,1.944315597435225e-6,2.901128301921927e-7,3.663411855119392e-8,6.488723556801755e-7
TakeByteString/ExMemory 1731/ExMemory 8192,1.6876422256519061e-6,1.6755246885338329e-6,1.711926982838434e-6,5.0135458516295777e-8,2.9654664439916165e-8,8.735588608476258e-8
TakeByteString/ExMemory 1731/ExMemory 16384,1.7152145208506346e-6,1.6943843081456156e-6,1.764863907138439e-6,1.0242404514054516e-7,7.145722305418252e-8,1.4835458382810004e-7
TakeByteString/ExMemory 1731/ExMemory 32768,1.7142415770215657e-6,1.6934778352726348e-6,1.7532079777617387e-6,8.930978395970709e-8,5.7120675116011067e-8,1.5672697456944827e-7
TakeByteString/ExMemory 1731/ExMemory 65536,1.6967667042496589e-6,1.681358460567144e-6,1.734819050937044e-6,8.082009318289944e-8,2.9656084147036063e-8,1.569882071713913e-7
TakeByteString/ExMemory 1731/ExMemory 131072,1.6891274357006268e-6,1.6798870700935276e-6,1.707131929992789e-6,4.602887798096762e-8,2.9746593634121006e-8,6.865478441100131e-8
SHA2/ExMemory 0,2.9278859481377235e-6,2.8365461953984886e-6,3.2899288598649035e-6,5.849328574448529e-7,8.635595382985154e-8,1.2361104584032562e-6
SHA2/ExMemory 0,2.8392857102340226e-6,2.8167162285345943e-6,2.874892811376913e-6,8.969560246704576e-8,5.7918398906725454e-8,1.4041352461904884e-7
SHA2/ExMemory 1,2.9254321929757407e-6,2.8238725427744735e-6,3.2224500930027607e-6,6.423910009040196e-7,4.9739607802235834e-8,1.2375044492426408e-6
SHA2/ExMemory 2,2.842985807523389e-6,2.826181226025654e-6,2.8694948994471928e-6,7.133142122279739e-8,5.3909490254603606e-8,1.0713151002542623e-7
SHA2/ExMemory 4,2.839805039633721e-6,2.8202411094270067e-6,2.8815457443961003e-6,9.502836970888585e-8,4.638352723417781e-8,1.5389024641922115e-7
SHA2/ExMemory 8,3.2485186836907846e-6,3.2313044061079243e-6,3.282948358279226e-6,7.884285630549949e-8,3.175119871020775e-8,1.305683515644519e-7
SHA2/ExMemory 16,3.65061311278208e-6,3.6348053281201696e-6,3.6875691951449293e-6,7.690204860282658e-8,5.034115044260355e-8,1.1368926344454038e-7
SHA2/ExMemory 32,4.428868656052965e-6,4.409977094544932e-6,4.4637046921800375e-6,8.84167575073715e-8,6.869983976715333e-8,1.2258756727222318e-7
SHA2/ExMemory 64,5.888516128798553e-6,5.859950503123596e-6,5.92153396782899e-6,1.0695688522003973e-7,8.300261432735985e-8,1.3304914048792798e-7
SHA2/ExMemory 128,8.815352294746472e-6,8.770211489198378e-6,8.887437405280014e-6,1.8728797441758742e-7,1.0682102668288118e-7,2.9356728971811825e-7
SHA2/ExMemory 256,1.519175453504979e-5,1.4671411563237892e-5,1.7806896190650917e-5,3.3761315715794387e-6,1.6519147376040732e-7,7.728133080829542e-6
SHA2/ExMemory 512,2.6546241853698177e-5,2.643443436918114e-5,2.6766201276422362e-5,4.95916420035704e-7,2.8507128933934937e-7,8.018423383127236e-7
SHA2/ExMemory 1024,4.987510728413192e-5,4.970547390766989e-5,5.023719209776205e-5,8.187299827341477e-7,3.9605944979755386e-7,1.437536386904095e-6
SHA2/ExMemory 2048,9.661152013569167e-5,9.63148716096069e-5,9.707916617281678e-5,1.241210910720872e-6,8.042834362097856e-7,2.0947740644757257e-6
SHA2/ExMemory 4096,1.8824573737726837e-4,1.8796054547012334e-4,1.8868011585611763e-4,1.1805694450681582e-6,8.502766986375654e-7,1.6264471421703384e-6
SHA2/ExMemory 8192,3.732639391624804e-4,3.72723673504139e-4,3.7409476466792365e-4,2.207508038528378e-6,1.5053752489433283e-6,3.31272736318242e-6
SHA2/ExMemory 16384,7.495340528366038e-4,7.468762620774333e-4,7.549403424913252e-4,1.2824351516513283e-5,7.122385672980481e-6,2.2310822280059938e-5
SHA2/ExMemory 32768,1.4969751878255604e-3,1.4890242750355096e-3,1.5309315817932918e-3,4.8692294721102274e-5,1.474969891343947e-5,1.0704691518267883e-4
SHA2/ExMemory 65536,2.9801396982542193e-3,2.9730457186576955e-3,2.9907562050508598e-3,2.7321097550836903e-5,1.99101638050779e-5,4.083237795888876e-5
SHA2/ExMemory 131072,5.977001400879419e-3,5.95661867730699e-3,6.007368721556801e-3,7.433927737899114e-5,5.106480646977605e-5,1.0710199573089741e-4
SHA3/ExMemory 0,5.14102549808238e-6,4.9775940130255226e-6,5.619305824481045e-6,1.028781112008797e-6,9.36847478026067e-8,1.977486224593998e-6
SHA3/ExMemory 0,5.157538280823181e-6,4.9661435005488405e-6,5.73686716262336e-6,1.183749641951247e-6,7.307720814247486e-8,2.2799754409373784e-6
SHA3/ExMemory 1,5.174349326625243e-6,4.990177300533399e-6,5.864888946933085e-6,1.1481972704238893e-6,1.0704441460386372e-7,2.4401812330667e-6
SHA3/ExMemory 2,5.023924945639985e-6,4.984544116579779e-6,5.128569790123184e-6,2.2626219868311687e-7,6.225835641983013e-8,4.207131263342361e-7
SHA3/ExMemory 4,5.001084813603809e-6,4.969343498621965e-6,5.084635157698744e-6,1.6292191002911705e-7,7.27466200846809e-8,2.8271798916539154e-7
SHA3/ExMemory 8,5.155399656210615e-6,4.97271555035846e-6,5.858390117604722e-6,1.125007201710365e-6,9.059007767339049e-8,2.3839382585233785e-6
SHA3/ExMemory 16,4.997543783396333e-6,4.9715511691221e-6,5.041595644360632e-6,1.1956288700941404e-7,7.684436133690669e-8,1.8814967585535988e-7
SHA3/ExMemory 32,7.430983912812052e-6,7.403292856154983e-6,7.480235689373003e-6,1.1893496950543232e-7,8.621015288698124e-8,1.827876414990062e-7
SHA3/ExMemory 64,1.2119020541043747e-5,1.2079728398368254e-5,1.216786596427326e-5,1.351657297254253e-7,9.663911759508677e-8,1.8674878038062865e-7
SHA3/ExMemory 128,2.1469774129449807e-5,2.140367305563046e-5,2.1589718922486625e-5,2.9755167652844856e-7,1.9632743604831788e-7,4.7140856739377037e-7
SHA3/ExMemory 256,4.1180945197923445e-5,3.988764385199553e-5,4.875316043250488e-5,8.38799616046666e-6,3.7506043436490715e-7,2.0549631465496103e-5
SHA3/ExMemory 512,7.408532680748786e-5,7.390733397239716e-5,7.430706065642887e-5,6.31860292818931e-7,4.631416996655605e-7,8.613980692932624e-7
SHA3/ExMemory 1024,1.4302162022801886e-4,1.42701289411116e-4,1.4346939850604025e-4,1.2539860730915759e-6,8.361871122575218e-7,1.8769150480361524e-6
SHA3/ExMemory 2048,2.8129023878871267e-4,2.806500424717308e-4,2.8203642917159284e-4,2.4133207844899237e-6,1.875625585053687e-6,3.2146239404152856e-6
SHA3/ExMemory 4096,5.574305183069994e-4,5.557763662674922e-4,5.59818511897109e-4,7.019420777147148e-6,4.448046781577267e-6,1.2263551284683728e-5
SHA3/ExMemory 8192,1.1194009036445585e-3,1.110895540630596e-3,1.157092615234259e-3,4.9969253547646646e-5,1.1392848792612004e-5,1.1185249301652862e-4
SHA3/ExMemory 16384,2.2251727669643454e-3,2.2176070367937594e-3,2.2389595076239715e-3,3.5584298856773655e-5,2.117709858110764e-5,5.46926505220245e-5
SHA3/ExMemory 32768,4.4286974823906835e-3,4.415788847261539e-3,4.454475979911268e-3,5.6731926319703515e-5,3.813098052886176e-5,1.0172340206101508e-4
SHA3/ExMemory 65536,8.857571858417219e-3,8.834512041615753e-3,8.88904473867441e-3,8.128300615386126e-5,5.9802683983913074e-5,1.1818508565315392e-4
SHA3/ExMemory 131072,1.767372474608633e-2,1.763467709479271e-2,1.7729317288549033e-2,1.1496546864313586e-4,8.100673752941046e-5,1.677130245355382e-4
EqByteString/ExMemory 0/ExMemory 0,1.504689019789784e-6,1.493362250285037e-6,1.532210785436726e-6,5.191783534340432e-8,3.0637827130892995e-8,9.114095980933403e-8
EqByteString/ExMemory 0/ExMemory 0,1.529890420223475e-6,1.4871765611052652e-6,1.6832164209311159e-6,2.637044924073754e-7,4.5521547641316755e-8,5.538910218115383e-7
EqByteString/ExMemory 0/ExMemory 1,1.5534902383844193e-6,1.5149874080245203e-6,1.6159262283687292e-6,1.4610717792792714e-7,1.1182213592795425e-7,2.092057513351007e-7
EqByteString/ExMemory 0/ExMemory 2,1.5309589907835514e-6,1.4831307461412686e-6,1.6716170508716005e-6,2.9693938363808506e-7,3.969203059437473e-8,5.692430512968364e-7
EqByteString/ExMemory 0/ExMemory 4,1.5395332709816646e-6,1.4859924000188145e-6,1.7395896706707074e-6,3.295843414783629e-7,4.95562826791824e-8,6.961825147501703e-7
EqByteString/ExMemory 0/ExMemory 8,1.5206967442134167e-6,1.4751789084422147e-6,1.6873864649097764e-6,2.7180645225296066e-7,3.0891725616142716e-8,5.746992599483918e-7
EqByteString/ExMemory 0/ExMemory 16,1.52899993416571e-6,1.5015691117376234e-6,1.5678322260955075e-6,1.0550752672926392e-7,7.119153760882417e-8,1.3463489682897638e-7
EqByteString/ExMemory 0/ExMemory 32,1.5414796609847562e-6,1.4831032982796237e-6,1.7547451840320557e-6,3.5705403201052523e-7,3.501530398896646e-8,7.580522430231501e-7
EqByteString/ExMemory 0/ExMemory 64,1.4916549161894014e-6,1.4786840459781265e-6,1.5156324937387999e-6,6.467730211672478e-8,3.59811965088107e-8,1.0893229074011722e-7
EqByteString/ExMemory 0/ExMemory 128,1.6020980100979239e-6,1.5552686949970515e-6,1.6504313020439726e-6,1.5959153292734865e-7,1.4288852215427232e-7,1.7363905194477098e-7
EqByteString/ExMemory 0/ExMemory 256,1.6068077069712395e-6,1.544422951370941e-6,1.762433219013994e-6,3.081341061963197e-7,1.2244886218827524e-7,6.628114560812238e-7
EqByteString/ExMemory 0/ExMemory 512,1.485484284719172e-6,1.4746456043340906e-6,1.5061878483607721e-6,4.9533417351240934e-8,3.016696920221891e-8,8.271050696797059e-8
EqByteString/ExMemory 0/ExMemory 1024,1.523395318287485e-6,1.4856896355042351e-6,1.693274257121995e-6,2.293067441099549e-7,3.428056496858286e-8,5.221084007489305e-7
EqByteString/ExMemory 0/ExMemory 2048,1.5352896191010575e-6,1.4827841781594717e-6,1.7355894786267024e-6,3.148466881650802e-7,3.1536451016651735e-8,6.657685478406082e-7
EqByteString/ExMemory 0/ExMemory 4096,1.5103579571123753e-6,1.4910464538827157e-6,1.5603451549180596e-6,1.003858981577868e-7,7.023622610825968e-8,1.4692292147341585e-7
EqByteString/ExMemory 0/ExMemory 8192,1.5365885052839548e-6,1.5085054666227488e-6,1.5786394525218614e-6,1.1922947597601382e-7,9.442455296728259e-8,1.5179933235945522e-7
EqByteString/ExMemory 0/ExMemory 16384,1.5495090512388282e-6,1.4969787593583415e-6,1.7860585580629764e-6,3.08681975548575e-7,7.351333105489588e-8,6.865327496806954e-7
EqByteString/ExMemory 0/ExMemory 32768,1.5003040595182815e-6,1.4813859122637185e-6,1.5308555948963e-6,8.273087487683445e-8,5.124513334341756e-8,1.1870120972871247e-7
EqByteString/ExMemory 0/ExMemory 65536,1.4963321856863679e-6,1.4855469309174754e-6,1.5163502892020906e-6,5.5505634322183523e-8,3.4184977385854954e-8,9.672773687203614e-8
EqByteString/ExMemory 0/ExMemory 131072,1.544085916436771e-6,1.484497318651819e-6,1.7240052644202255e-6,3.7629719403004356e-7,3.5312878209500445e-8,7.255202308704372e-7
EqByteString/ExMemory 0/ExMemory 0,1.5635040894658987e-6,1.5085726982123936e-6,1.727751178746669e-6,2.739739286991022e-7,8.984068686414679e-8,5.89544523021448e-7
EqByteString/ExMemory 0/ExMemory 0,1.5109754031196051e-6,1.4991075084261824e-6,1.5319435104999599e-6,5.28217798416178e-8,2.9975477130653944e-8,9.175430886445497e-8
EqByteString/ExMemory 0/ExMemory 1,1.531238410624554e-6,1.4890008690932428e-6,1.6543186722571386e-6,2.4926997157488127e-7,3.620839114568227e-8,4.775016389909124e-7
EqByteString/ExMemory 0/ExMemory 2,1.5148817271250316e-6,1.4986238041214235e-6,1.5440796569805877e-6,6.484085501807356e-8,3.715604587571094e-8,9.673092453957092e-8
EqByteString/ExMemory 0/ExMemory 4,1.5214166587735145e-6,1.4995578792303078e-6,1.5528554155157888e-6,8.670244316636997e-8,5.404720845308174e-8,1.3266680576784017e-7
EqByteString/ExMemory 0/ExMemory 8,1.534235567907232e-6,1.4940195730879106e-6,1.6803464357344813e-6,2.33817875890052e-7,4.898301074936051e-8,4.843257880241281e-7
EqByteString/ExMemory 0/ExMemory 16,1.5369775978380726e-6,1.4868500327532403e-6,1.731323316903748e-6,3.0508505207108315e-7,3.492956348936255e-8,6.41451384828325e-7
EqByteString/ExMemory 0/ExMemory 32,1.5558000350134426e-6,1.5069058639210305e-6,1.7252026941295287e-6,2.897660211370378e-7,6.811653480233182e-8,6.004574258792632e-7
EqByteString/ExMemory 0/ExMemory 64,1.5416806634807118e-6,1.493823966202822e-6,1.6938783907957986e-6,2.868327081681351e-7,4.726773362836473e-8,5.464859377662364e-7
EqByteString/ExMemory 0/ExMemory 128,1.5020239550841135e-6,1.4887716939268833e-6,1.5294091447827076e-6,6.843234755372632e-8,3.8005077166005385e-8,1.2078710215522615e-7
EqByteString/ExMemory 0/ExMemory 256,1.4943249935074781e-6,1.486328796403365e-6,1.5072917590870962e-6,3.340074866310778e-8,2.3240921681118487e-8,4.774771614722137e-8
EqByteString/ExMemory 0/ExMemory 512,1.4849623257200525e-6,1.4725446904330752e-6,1.5099515186407542e-6,5.595507376911961e-8,2.5228298293826103e-8,9.045440616578284e-8
EqByteString/ExMemory 0/ExMemory 1024,1.547917513815291e-6,1.5027118927313286e-6,1.700631414107995e-6,2.6465377727235203e-7,6.33739170686672e-8,5.487727357847388e-7
EqByteString/ExMemory 0/ExMemory 2048,1.5034006072654816e-6,1.4878660272327645e-6,1.5308625766077046e-6,6.803163831705291e-8,4.315954261005361e-8,1.0186989973567514e-7
EqByteString/ExMemory 0/ExMemory 4096,1.5410903130713935e-6,1.5111920293634043e-6,1.584802549716966e-6,1.1531415497308814e-7,8.808635629388976e-8,1.4992759860631673e-7
EqByteString/ExMemory 0/ExMemory 8192,1.4947676572265158e-6,1.4813802441952352e-6,1.5186654803513485e-6,6.448706360339606e-8,3.458538250056205e-8,1.0110524732873318e-7
EqByteString/ExMemory 0/ExMemory 16384,1.499251517354796e-6,1.4850464436469235e-6,1.5340939123238277e-6,7.490324371084925e-8,4.8951089052209216e-8,1.220556009945675e-7
EqByteString/ExMemory 0/ExMemory 32768,1.4820365697318919e-6,1.4735237900344629e-6,1.4950457788481946e-6,3.7291176839109215e-8,2.2438534856301136e-8,5.338971620073175e-8
EqByteString/ExMemory 0/ExMemory 65536,1.5015834525204584e-6,1.481907601248698e-6,1.55242205989156e-6,1.0362203516637307e-7,2.738611530788803e-8,2.2872749782650694e-7
EqByteString/ExMemory 0/ExMemory 131072,1.542611481560292e-6,1.4855268775036142e-6,1.7375343928813553e-6,3.2886388047183906e-7,2.8050865461307276e-8,6.934967514269211e-7
EqByteString/ExMemory 1/ExMemory 0,1.5162784285167645e-6,1.4929110137249386e-6,1.5558030929992755e-6,9.300253776764996e-8,6.615372448007484e-8,1.3086902880103234e-7
EqByteString/ExMemory 1/ExMemory 0,1.559029008079879e-6,1.5019649644845134e-6,1.7495048396773502e-6,3.433893434466184e-7,9.738069548657651e-8,7.072490960351254e-7
EqByteString/ExMemory 1/ExMemory 1,1.5704957635220222e-6,1.5102045101096563e-6,1.82840884468576e-6,3.535712618166708e-7,8.034899195111127e-8,7.898404250253214e-7
EqByteString/ExMemory 1/ExMemory 2,1.5661356222375434e-6,1.5075673826485386e-6,1.7648089236462672e-6,3.041296437983483e-7,9.400708256378792e-8,6.146215249465587e-7
EqByteString/ExMemory 1/ExMemory 4,1.5440983785709974e-6,1.5152230391047756e-6,1.5813046901201561e-6,1.18189193106427e-7,9.243525330040979e-8,1.3987364895010428e-7
EqByteString/ExMemory 1/ExMemory 8,1.5890648312889754e-6,1.5347403377927743e-6,1.7485518708628593e-6,2.80072631146677e-7,1.2204391886365337e-7,4.991423282738468e-7
EqByteString/ExMemory 1/ExMemory 16,1.5253213525115253e-6,1.5006118350299823e-6,1.5680808753242629e-6,9.995767224275528e-8,6.803819431846838e-8,1.3700122697159036e-7
EqByteString/ExMemory 1/ExMemory 32,1.497548679809693e-6,1.4823501680653978e-6,1.5261992100569905e-6,6.940789349474017e-8,3.4817539415905264e-8,1.1733870537565733e-7
EqByteString/ExMemory 1/ExMemory 64,1.5119477749726295e-6,1.4950201848195919e-6,1.5442439258947003e-6,7.697439769376195e-8,5.329834910088822e-8,1.0245612787313493e-7
EqByteString/ExMemory 1/ExMemory 128,1.5229606493821516e-6,1.5032765405416578e-6,1.5611538927807389e-6,8.348823697441595e-8,6.313751412335288e-8,1.1381820833738027e-7
EqByteString/ExMemory 1/ExMemory 256,1.5048611332523164e-6,1.4865162981305438e-6,1.541205685458361e-6,8.298264396727298e-8,4.262860097269968e-8,1.426742661273619e-7
EqByteString/ExMemory 1/ExMemory 512,1.542104215747692e-6,1.4822447086142354e-6,1.7841015842785796e-6,3.6418197484108115e-7,4.0688461104215603e-8,7.721303521738005e-7
EqByteString/ExMemory 1/ExMemory 1024,1.5112673403295284e-6,1.4898350933895984e-6,1.542262268968111e-6,8.610513308336148e-8,6.056252560463836e-8,1.2089568038878715e-7
EqByteString/ExMemory 1/ExMemory 2048,1.485594378437287e-6,1.4769314697545862e-6,1.5003417702315125e-6,3.85516711836745e-8,2.728420069817129e-8,5.756799832155692e-8
EqByteString/ExMemory 1/ExMemory 4096,1.5628373836564517e-6,1.5070198554159602e-6,1.735410738924279e-6,3.125366325897391e-7,8.733016134799769e-8,5.811782011006604e-7
EqByteString/ExMemory 1/ExMemory 8192,1.521843816082892e-6,1.5040069420403852e-6,1.5459248628516978e-6,7.138011391578466e-8,5.95019698685792e-8,8.398797320228297e-8
EqByteString/ExMemory 1/ExMemory 16384,1.5456431826915097e-6,1.4906104643089722e-6,1.7420277491831963e-6,3.271193633731294e-7,5.442697234827588e-8,6.866384397212765e-7
EqByteString/ExMemory 1/ExMemory 32768,1.5420361482325195e-6,1.5091578270292888e-6,1.5949810887502713e-6,1.343998081568172e-7,9.978361452164502e-8,1.7106571356936832e-7
EqByteString/ExMemory 1/ExMemory 65536,1.5703734107872914e-6,1.5114495847849216e-6,1.7434285906963823e-6,3.2699415718408115e-7,9.293833867569609e-8,6.730009804117397e-7
EqByteString/ExMemory 1/ExMemory 131072,1.5539775790949443e-6,1.4910201993090178e-6,1.7874810208929718e-6,3.8477159090217937e-7,4.1662597212653194e-8,8.128245182180087e-7
EqByteString/ExMemory 2/ExMemory 0,1.5036647666059106e-6,1.4880672730961045e-6,1.5258246762605946e-6,6.372488692783398e-8,4.36959315457149e-8,9.143236043711068e-8
EqByteString/ExMemory 2/ExMemory 0,1.4924517688015704e-6,1.4841309858857442e-6,1.5069221761368256e-6,3.873785834094082e-8,2.9360944184107213e-8,5.796316763644583e-8
